trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
910,False,"{'a': 0.001, 'e': 0.40292694958688574}",20,6,-7.729737725526163,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
911,False,"{'a': 0.001, 'e': 0.40252422403363597}",20,0,-42.49159660391088,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
912,False,"{'a': 0.001, 'e': 0.40212190100464373}",30,0,-109.96156774660986,"{0: 16, 1: 7, 2: 6, 3: 0, 4: 1}",0
913,False,"{'a': 0.001, 'e': 0.401719980097586}",35,0,-16.198163218855825,"{0: 30, 1: 0, 2: 5, 3: 0, 4: 0}",0
914,False,"{'a': 0.001, 'e': 0.4013184609105419}",20,0,-11.991448239609987,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
915,False,"{'a': 0.001, 'e': 0.4009173430419921}",20,6,-61.09435226985941,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
916,False,"{'a': 0.001, 'e': 0.4005166260908188}",25,0,-72.69934100806253,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
917,False,"{'a': 0.001, 'e': 0.40011630965630496}",20,11,7.244972282622112,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.001, 'e': 0.3997163933381341}",20,0,-60.10989057903112,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
919,False,"{'a': 0.001, 'e': 0.3993168767363899}",20,3,14.608134470226904,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
920,False,"{'a': 0.001, 'e': 0.39891775945155566}",25,0,-127.02227050924019,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 3}",0
921,False,"{'a': 0.001, 'e': 0.39851904108451414}",20,0,-115.40219307722329,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
922,False,"{'a': 0.001, 'e': 0.39812072123654696}",30,0,-90.04822678340028,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
923,False,"{'a': 0.001, 'e': 0.39772279950933415}",30,0,-11.885520899352919,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
924,False,"{'a': 0.001, 'e': 0.397325275504954}",25,7,-44.48578810224139,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 0}",1
925,False,"{'a': 0.001, 'e': 0.39692814882588245}",30,0,-67.68622558525789,"{0: 22, 1: 1, 2: 5, 3: 2, 4: 0}",0
926,False,"{'a': 0.001, 'e': 0.39653141907499284}",25,9,-38.79858538605802,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
927,False,"{'a': 0.001, 'e': 0.39613508585555535}",30,21,17.513340991171198,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.001, 'e': 0.3957391487712367}",25,0,-78.03090609401852,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
929,False,"{'a': 0.001, 'e': 0.3953436074260998}",30,15,12.777049732909877,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
930,False,"{'a': 0.001, 'e': 0.39494846142460327}",20,0,-43.6011843104834,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
931,False,"{'a': 0.001, 'e': 0.3945537103716011}",25,0,-28.2612036967504,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
932,False,"{'a': 0.001, 'e': 0.3941593538723422}",30,0,-97.72216246161607,"{0: 25, 1: 0, 2: 1, 3: 2, 4: 2}",0
933,False,"{'a': 0.001, 'e': 0.39376539153247}",25,0,-8.118693622630436,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
934,False,"{'a': 0.001, 'e': 0.3933718229580221}",25,0,-48.852815050682125,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
935,False,"{'a': 0.001, 'e': 0.39297864775542996}",20,0,-56.00396548430648,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
936,False,"{'a': 0.001, 'e': 0.39258586553151836}",25,0,-33.32375943142459,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
937,False,"{'a': 0.001, 'e': 0.39219347589350495}",20,0,-33.06534410792069,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
938,False,"{'a': 0.001, 'e': 0.39180147844900015}",30,0,-113.9866149779627,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
939,False,"{'a': 0.001, 'e': 0.3914098728060065}",25,0,-100.48601498235114,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
940,False,"{'a': 0.001, 'e': 0.3910186585729182}",20,0,-80.38551199438133,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
941,False,"{'a': 0.001, 'e': 0.3906278353585211}",35,0,-234.2003641776823,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 5}",0
942,False,"{'a': 0.001, 'e': 0.39023740277199187}",25,20,11.077092603013721,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.001, 'e': 0.38984736042289797}",20,3,-58.189592234689705,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 0}",1
944,False,"{'a': 0.001, 'e': 0.38945770792119694}",30,0,-9.840348577876526,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",1
945,False,"{'a': 0.001, 'e': 0.3890684448772363}",25,0,-46.43403750010748,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
946,False,"{'a': 0.001, 'e': 0.388679570901753}",25,19,10.770192858436923,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.001, 'e': 0.38829108560587294}",20,0,-21.941046672070907,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
948,False,"{'a': 0.001, 'e': 0.3879029886011109}",25,0,-135.91928489061473,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
949,False,"{'a': 0.001, 'e': 0.3875152794993697}",20,8,-50.04851152342643,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
950,False,"{'a': 0.001, 'e': 0.38712795791294036}",35,0,-33.19353875127832,"{0: 30, 1: 1, 2: 3, 3: 0, 4: 1}",0
951,False,"{'a': 0.001, 'e': 0.3867410234545012}",20,2,-56.498242062289485,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 0}",1
952,False,"{'a': 0.001, 'e': 0.3863544757371177}",35,0,-48.865952937004515,"{0: 28, 1: 2, 2: 4, 3: 0, 4: 1}",0
953,False,"{'a': 0.001, 'e': 0.3859683143742421}",25,0,-40.720965263522736,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
954,False,"{'a': 0.001, 'e': 0.38558253897971306}",25,0,-40.696079304346426,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
955,False,"{'a': 0.001, 'e': 0.38519714916775516}",20,0,-77.0281398304179,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
956,False,"{'a': 0.001, 'e': 0.3848121445529785}",25,0,-53.247532532805764,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
957,False,"{'a': 0.001, 'e': 0.3844275247503785}",20,0,-61.773971842533065,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
958,False,"{'a': 0.001, 'e': 0.3840432893753353}",25,0,-32.345017199952785,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
959,False,"{'a': 0.001, 'e': 0.38365943804361335}",25,0,-45.778068676644985,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
960,False,"{'a': 0.001, 'e': 0.3832759703713615}",20,13,-9.559356036420983,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
961,False,"{'a': 0.001, 'e': 0.38289288597511206}",20,0,13.892162303588048,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
962,False,"{'a': 0.001, 'e': 0.38251018447178037}",25,0,-24.48994886200932,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
963,False,"{'a': 0.001, 'e': 0.38212786547866506}",20,2,-35.45805676961667,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
964,False,"{'a': 0.001, 'e': 0.3817459286134471}",20,0,-45.81591999979933,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
965,False,"{'a': 0.001, 'e': 0.38136437349418956}",25,0,-18.64358083893272,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
966,False,"{'a': 0.001, 'e': 0.38098319973933725}",20,0,-33.12158832305814,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
967,False,"{'a': 0.001, 'e': 0.38060240696771647}",20,0,-21.71845691202048,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
968,False,"{'a': 0.001, 'e': 0.38022199479853436}",20,0,-20.03595795837702,"{0: 15, 1: 4, 2: 0, 3: 1, 4: 0}",0
969,False,"{'a': 0.001, 'e': 0.3798419628513787}",25,0,-44.25663741620343,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
970,False,"{'a': 0.001, 'e': 0.37946231074621756}",30,15,-56.43855487403169,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
971,False,"{'a': 0.001, 'e': 0.37908303810339883}",25,0,-20.875033898307972,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
972,False,"{'a': 0.001, 'e': 0.37870414454364976}",25,0,-61.91608476648938,"{0: 21, 1: 0, 2: 1, 3: 2, 4: 1}",0
973,False,"{'a': 0.001, 'e': 0.3783256296880768}",25,9,-54.447129394316924,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
974,False,"{'a': 0.001, 'e': 0.37794749315816506}",20,0,-77.51799663238772,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
975,False,"{'a': 0.001, 'e': 0.37756973457577797}",20,0,-73.70040297559915,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
976,False,"{'a': 0.001, 'e': 0.37719235356315695}",25,11,-25.097806447788447,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
977,False,"{'a': 0.001, 'e': 0.37681534974292086}",20,0,-55.03242983560733,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
978,False,"{'a': 0.001, 'e': 0.37643872273806595}",20,0,-53.96277314925062,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
979,False,"{'a': 0.001, 'e': 0.37606247217196515}",20,11,4.73005974814323,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
980,False,"{'a': 0.001, 'e': 0.37568659766836787}",30,0,-73.62684495572148,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
981,False,"{'a': 0.001, 'e': 0.37531109885139957}",25,7,-80.09233643625036,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 2}",1
982,False,"{'a': 0.001, 'e': 0.37493597534556133}",25,8,25.502127594327916,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.001, 'e': 0.3745612267757298}",20,0,-55.810258839886494,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
984,False,"{'a': 0.001, 'e': 0.37418685276715613}",25,0,-155.6912330546931,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 4}",0
985,False,"{'a': 0.001, 'e': 0.3738128529454665}",30,0,-49.28371821673967,"{0: 23, 1: 1, 2: 4, 3: 2, 4: 0}",0
986,False,"{'a': 0.001, 'e': 0.37343922693666093}",25,0,-20.125629483840843,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
987,False,"{'a': 0.001, 'e': 0.3730659743671134}",20,9,-29.147444216565003,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
988,False,"{'a': 0.001, 'e': 0.3726930948635714}",20,0,-49.996380715262696,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
989,False,"{'a': 0.001, 'e': 0.3723205880531552}",25,0,-106.31297674353512,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
990,False,"{'a': 0.001, 'e': 0.3719484535633582}",20,0,-97.8430592921048,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
991,False,"{'a': 0.001, 'e': 0.3715766910220457}",20,15,3.9310368235614086,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.001, 'e': 0.37120530005745517}",35,0,-13.503320816425601,"{0: 32, 1: 1, 2: 1, 3: 0, 4: 1}",1
993,False,"{'a': 0.001, 'e': 0.37083428029819565}",20,3,-64.2666265183247,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 1}",1
994,False,"{'a': 0.001, 'e': 0.37046363137324734}",25,2,18.50683567039236,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
995,False,"{'a': 0.001, 'e': 0.37009335291196127}",20,0,-18.012614074542395,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
996,False,"{'a': 0.001, 'e': 0.369723444544059}",25,0,-52.3009070891288,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
997,False,"{'a': 0.001, 'e': 0.369353905899632}",20,0,-44.88920948701135,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
998,False,"{'a': 0.001, 'e': 0.3689847366091418}",20,0,-53.776351457880295,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
999,False,"{'a': 0.001, 'e': 0.3686159363034188}",20,0,8.20367898960906,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1000,False,"{'a': 0.001, 'e': 0.3682475046136629}",35,0,-181.01160552653494,"{0: 26, 1: 1, 2: 3, 3: 1, 4: 4}",0
1001,False,"{'a': 0.001, 'e': 0.36787944117144233}",20,0,-10.512318995159657,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1002,False,"{'a': 0.001, 'e': 0.3675117456086935}",25,0,-61.78401903029938,"{0: 21, 1: 0, 2: 1, 3: 2, 4: 1}",0
1003,False,"{'a': 0.001, 'e': 0.36714441755772104}",25,0,-63.69914882555072,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
1004,False,"{'a': 0.001, 'e': 0.3667774566511966}",30,11,7.955569794864411,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
1005,False,"{'a': 0.001, 'e': 0.3664108625221595}",30,4,4.0770772830299675,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 0}",1
1006,False,"{'a': 0.001, 'e': 0.36604463480401533}",25,18,-16.513679545109284,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
1007,False,"{'a': 0.001, 'e': 0.36567877313053654}",25,0,-24.63843860396133,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1008,False,"{'a': 0.001, 'e': 0.3653132771358613}",20,11,13.897376746132412,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.001, 'e': 0.36494814645449375}",20,0,-38.218594323732205,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1010,False,"{'a': 0.001, 'e': 0.3645833807213029}",20,0,-49.85568437862422,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1011,False,"{'a': 0.001, 'e': 0.3642189795715233}",20,0,-34.98706667232316,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1012,False,"{'a': 0.001, 'e': 0.3638549426407535}",20,0,-25.196979446986123,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1013,False,"{'a': 0.001, 'e': 0.3634912695649568}",30,0,0.6865209771018741,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
1014,False,"{'a': 0.001, 'e': 0.3631279599804599}",25,12,-53.44373111815272,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
1015,False,"{'a': 0.001, 'e': 0.36276501352395324}",20,0,-7.9084254739406,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1016,False,"{'a': 0.001, 'e': 0.36240242983249027}",20,0,-78.07217164272876,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
1017,False,"{'a': 0.001, 'e': 0.36204020854348745}",30,0,11.387531389544097,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",1
1018,False,"{'a': 0.001, 'e': 0.36167834929472326}",20,3,-25.392322512111573,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
1019,False,"{'a': 0.001, 'e': 0.36131685172433853}",25,0,-36.68764049624723,"{0: 19, 1: 3, 2: 1, 3: 2, 4: 0}",0
1020,False,"{'a': 0.001, 'e': 0.3609557154708356}",25,0,-13.712138736060098,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1021,False,"{'a': 0.001, 'e': 0.3605949401730783}",25,7,-36.89048910982505,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 0}",1
1022,False,"{'a': 0.001, 'e': 0.3602345254702911}",25,0,-65.11272046098078,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
1023,False,"{'a': 0.001, 'e': 0.35987447100205955}",30,4,-87.03279815738209,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 1}",1
1024,False,"{'a': 0.001, 'e': 0.35951477640832885}",25,2,-135.84775847255278,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 3}",1
1025,False,"{'a': 0.001, 'e': 0.3591554413294046}",20,10,-40.836551008823626,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 1}",1
1026,False,"{'a': 0.001, 'e': 0.3587964654059516}",25,7,-24.22526670108053,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
1027,False,"{'a': 0.001, 'e': 0.3584378482789939}",20,0,-31.683855569885832,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
1028,False,"{'a': 0.001, 'e': 0.35807958958991437}",25,0,-48.433016929026174,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
1029,False,"{'a': 0.001, 'e': 0.3577216889804542}",20,0,-72.45397770310575,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1030,False,"{'a': 0.001, 'e': 0.3573641460927129}",30,14,10.872910411086904,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1031,False,"{'a': 0.001, 'e': 0.3570069605691474}",20,0,-6.873879713015844,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1032,False,"{'a': 0.001, 'e': 0.35665013205257223}",25,0,-65.00113604865662,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
1033,False,"{'a': 0.001, 'e': 0.3562936601861588}",30,0,-59.95690362815001,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
1034,False,"{'a': 0.001, 'e': 0.35593754461343535}",25,11,-80.48327563150487,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 1}",1
1035,False,"{'a': 0.001, 'e': 0.35558178497828613}",20,0,-18.033142004605097,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
1036,False,"{'a': 0.001, 'e': 0.3552263809249515}",20,9,-10.867596671301822,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1037,False,"{'a': 0.001, 'e': 0.3548713320980274}",20,0,-73.50963706353635,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
1038,False,"{'a': 0.001, 'e': 0.35451663814246503}",30,0,9.87618975413061,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",1
1039,False,"{'a': 0.001, 'e': 0.35416229870357024}",25,14,-52.50492047504303,"{0: 6, 1: 3, 2: 1, 3: 0, 4: 1}",1
1040,False,"{'a': 0.001, 'e': 0.35380831342700375}",20,7,-84.48646202811621,"{0: 8, 1: 0, 2: 2, 3: 2, 4: 1}",1
1041,False,"{'a': 0.001, 'e': 0.35345468195878016}",20,0,-97.68492948384117,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1042,False,"{'a': 0.001, 'e': 0.353101403945268}",30,0,-0.5025819176427786,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
1043,False,"{'a': 0.001, 'e': 0.3527484790331891}",20,6,-35.866770112548274,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
1044,False,"{'a': 0.001, 'e': 0.35239590686961875}",30,14,-54.21831488978079,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
1045,False,"{'a': 0.001, 'e': 0.3520436871019846}",30,0,-48.684189238728095,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
1046,False,"{'a': 0.001, 'e': 0.3516918193780669}",25,7,-58.05700262302258,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 0}",1
1047,False,"{'a': 0.001, 'e': 0.3513403033459978}",20,0,-55.18696395215911,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1048,False,"{'a': 0.001, 'e': 0.35098913865426146}",30,1,-30.002944530224106,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 0}",1
1049,False,"{'a': 0.001, 'e': 0.35063832495169295}",25,15,5.370230132704396,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1050,False,"{'a': 0.001, 'e': 0.3502878618874786}",20,0,-13.527671008186449,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1051,False,"{'a': 0.001, 'e': 0.3499377491111553}",25,0,-113.95242726643751,"{0: 19, 1: 0, 2: 2, 3: 2, 4: 2}",0
1052,False,"{'a': 0.001, 'e': 0.3495879862726104}",20,0,17.948965618351718,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1053,False,"{'a': 0.001, 'e': 0.3492385730220808}",20,0,-19.43472244490284,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1054,False,"{'a': 0.001, 'e': 0.34888950901015336}",25,9,-39.39694179963549,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
1055,False,"{'a': 0.001, 'e': 0.348540793887764}",20,9,-96.3606310026501,"{0: 5, 1: 3, 2: 1, 3: 0, 4: 2}",1
1056,False,"{'a': 0.001, 'e': 0.3481924273061976}",25,10,-12.869671063093055,"{0: 10, 1: 4, 2: 1, 3: 0, 4: 0}",1
1057,False,"{'a': 0.001, 'e': 0.3478444089170874}",30,0,-5.139669724348107,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
1058,False,"{'a': 0.001, 'e': 0.34749673837241524}",20,0,6.069456698189171,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1059,False,"{'a': 0.001, 'e': 0.3471494153245103}",20,16,7.878670399345659,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.001, 'e': 0.34680243942604977}",25,0,-81.88733044092336,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
1061,False,"{'a': 0.001, 'e': 0.3464558103300574}",25,0,-54.415317867513544,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
1062,False,"{'a': 0.001, 'e': 0.3461095276899044}",20,0,9.754797242058117,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1063,False,"{'a': 0.001, 'e': 0.34576359115930777}",20,0,-16.769428246560697,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1064,False,"{'a': 0.001, 'e': 0.3454180003923312}",20,5,-63.22234649719087,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 2}",1
1065,False,"{'a': 0.001, 'e': 0.34507275504338375}",25,6,-92.65373547416642,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 2}",1
1066,False,"{'a': 0.001, 'e': 0.3447278547672202}",20,0,-106.33252639594951,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
1067,False,"{'a': 0.001, 'e': 0.34438329921894}",20,0,5.413058077227123,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
1068,False,"{'a': 0.001, 'e': 0.34403908805398786}",20,0,14.921267177765992,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1069,False,"{'a': 0.001, 'e': 0.34369522092815236}",25,7,-99.20329563055957,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 2}",1
1070,False,"{'a': 0.001, 'e': 0.3433516974975665}",25,0,-37.28869457350231,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
1071,False,"{'a': 0.001, 'e': 0.34300851741870664}",20,6,-54.85474959667277,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
1072,False,"{'a': 0.001, 'e': 0.3426656803483929}",25,10,13.606815682428874,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.001, 'e': 0.34232318594378797}",25,2,-38.00622520229337,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 1}",1
1074,False,"{'a': 0.001, 'e': 0.3419810338623976}",20,3,-22.879669677544886,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
1075,False,"{'a': 0.001, 'e': 0.34163922376206945}",20,0,-48.72527720213271,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
1076,False,"{'a': 0.001, 'e': 0.3412977553009937}",25,0,-54.035995300131894,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1077,False,"{'a': 0.001, 'e': 0.34095662813770156}",25,0,-66.59068839328646,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
1078,False,"{'a': 0.001, 'e': 0.3406158419310661}",20,0,-59.86702838198592,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
1079,False,"{'a': 0.001, 'e': 0.3402753963403008}",25,0,-17.598878127697535,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
1080,False,"{'a': 0.001, 'e': 0.33993529102496034}",20,0,-113.54907310206407,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 3}",0
1081,False,"{'a': 0.001, 'e': 0.3395955256449391}",20,0,-44.434120260256755,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
1082,False,"{'a': 0.001, 'e': 0.33925609986047195}",30,11,-50.23786067013412,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
1083,False,"{'a': 0.001, 'e': 0.3389170133321328}",20,0,6.951331772606168,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1084,False,"{'a': 0.001, 'e': 0.3385782657208353}",30,9,-33.249505076286496,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 1}",1
1085,False,"{'a': 0.001, 'e': 0.3382398566878317}",30,0,-107.07360891450693,"{0: 24, 1: 1, 2: 0, 3: 3, 4: 2}",0
1086,False,"{'a': 0.001, 'e': 0.33790178589471304}",25,18,12.888953886425206,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.001, 'e': 0.33756405300340836}",20,6,10.251811046651488,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1088,False,"{'a': 0.001, 'e': 0.33722665767618487}",20,8,-14.644210277634889,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1089,False,"{'a': 0.001, 'e': 0.33688959957564707}",20,1,-118.03523851543032,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 2}",1
1090,False,"{'a': 0.001, 'e': 0.336552878364737}",20,0,-65.85279758255932,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1091,False,"{'a': 0.001, 'e': 0.3362164937067333}",25,6,-31.51265786014874,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 0}",1
1092,False,"{'a': 0.001, 'e': 0.3358804452652514}",25,13,-43.46713748113477,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
